STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,YEAR,MONTH,DAY,DATE,OBS DATE,VALUE,DATA_FLAG,UNITS
MIL,D,23,OUTFLOW,1993,12,13,12-13-1993,19931213 0000,101,,CFS
MIL,D,23,OUTFLOW,1993,12,14,12-14-1993,19931214 0000,88,,CFS
MIL,D,23,OUTFLOW,1993,12,15,12-15-1993,19931215 0000,75,,CFS
MIL,D,23,OUTFLOW,1993,12,16,12-16-1993,19931216 0000,84,,CFS
MIL,D,23,OUTFLOW,1993,12,17,12-17-1993,19931217 0000,,,CFS
MIL,D,23,OUTFLOW,1993,12,18,12-18-1993,19931218 0000,,,CFS
MIL,D,23,OUTFLOW,1993,12,19,12-19-1993,19931219 0000,,,CFS
MIL,D,23,OUTFLOW,1993,12,20,12-20-1993,19931220 0000,387,,CFS
MIL,D,23,OUTFLOW,1993,12,21,12-21-1993,19931221 0000,447,,CFS
MIL,D,23,OUTFLOW,1993,12,22,12-22-1993,19931222 0000,377,,CFS
MIL,D,23,OUTFLOW,1993,12,23,12-23-1993,19931223 0000,329,,CFS
MIL,D,23,OUTFLOW,1993,12,24,12-24-1993,19931224 0000,317,,CFS
MIL,D,23,OUTFLOW,1993,12,25,12-25-1993,19931225 0000,305,,CFS
MIL,D,23,OUTFLOW,1993,12,26,12-26-1993,19931226 0000,296,,CFS
MIL,D,23,OUTFLOW,1993,12,27,12-27-1993,19931227 0000,314,,CFS
MIL,D,23,OUTFLOW,1993,12,28,12-28-1993,19931228 0000,350,,CFS
MIL,D,23,OUTFLOW,1993,12,29,12-29-1993,19931229 0000,368,,CFS
MIL,D,23,OUTFLOW,1993,12,30,12-30-1993,19931230 0000,325,,CFS
MIL,D,23,OUTFLOW,1993,12,31,12-31-1993,19931231 0000,295,,CFS
MIL,D,23,OUTFLOW,1994,1,1,01-01-1994,19940101 0000,296,,CFS
MIL,D,23,OUTFLOW,1994,1,2,01-02-1994,19940102 0000,336,,CFS
MIL,D,23,OUTFLOW,1994,1,3,01-03-1994,19940103 0000,397,,CFS
MIL,D,23,OUTFLOW,1994,1,4,01-04-1994,19940104 0000,415,,CFS
MIL,D,23,OUTFLOW,1994,1,5,01-05-1994,19940105 0000,407,,CFS
MIL,D,23,OUTFLOW,1994,1,6,01-06-1994,19940106 0000,409,,CFS
MIL,D,23,OUTFLOW,1994,1,7,01-07-1994,19940107 0000,380,,CFS
MIL,D,23,OUTFLOW,1994,1,8,01-08-1994,19940108 0000,404,,CFS
MIL,D,23,OUTFLOW,1994,1,9,01-09-1994,19940109 0000,438,,CFS
MIL,D,23,OUTFLOW,1994,1,10,01-10-1994,19940110 0000,391,,CFS
MIL,D,23,OUTFLOW,1994,1,11,01-11-1994,19940111 0000,411,,CFS
MIL,D,23,OUTFLOW,1994,1,12,01-12-1994,19940112 0000,451,,CFS
MIL,D,23,OUTFLOW,1994,1,13,01-13-1994,19940113 0000,412,,CFS
MIL,D,23,OUTFLOW,1994,1,14,01-14-1994,19940114 0000,764,,CFS
MIL,D,23,OUTFLOW,1994,1,15,01-15-1994,19940115 0000,389,,CFS
MIL,D,23,OUTFLOW,1994,1,16,01-16-1994,19940116 0000,373,,CFS
MIL,D,23,OUTFLOW,1994,1,17,01-17-1994,19940117 0000,373,,CFS
MIL,D,23,OUTFLOW,1994,1,18,01-18-1994,19940118 0000,408,,CFS
MIL,D,23,OUTFLOW,1994,1,19,01-19-1994,19940119 0000,499,,CFS
MIL,D,23,OUTFLOW,1994,1,20,01-20-1994,19940120 0000,419,,CFS
MIL,D,23,OUTFLOW,1994,1,21,01-21-1994,19940121 0000,420,,CFS
MIL,D,23,OUTFLOW,1994,1,22,01-22-1994,19940122 0000,372,,CFS
MIL,D,23,OUTFLOW,1994,1,23,01-23-1994,19940123 0000,339,,CFS
MIL,D,23,OUTFLOW,1994,1,24,01-24-1994,19940124 0000,341,,CFS
MIL,D,23,OUTFLOW,1994,1,25,01-25-1994,19940125 0000,195,,CFS
MIL,D,23,OUTFLOW,1994,1,26,01-26-1994,19940126 0000,90,,CFS
MIL,D,23,OUTFLOW,1994,1,27,01-27-1994,19940127 0000,90,,CFS
MIL,D,23,OUTFLOW,1994,1,28,01-28-1994,19940128 0000,235,,CFS
MIL,D,23,OUTFLOW,1994,1,29,01-29-1994,19940129 0000,356,,CFS
MIL,D,23,OUTFLOW,1994,1,30,01-30-1994,19940130 0000,391,,CFS
MIL,D,23,OUTFLOW,1994,1,31,01-31-1994,19940131 0000,338,,CFS
MIL,D,23,OUTFLOW,1994,2,1,02-01-1994,19940201 0000,309,,CFS
MIL,D,23,OUTFLOW,1994,2,2,02-02-1994,19940202 0000,310,,CFS
MIL,D,23,OUTFLOW,1994,2,3,02-03-1994,19940203 0000,338,,CFS
MIL,D,23,OUTFLOW,1994,2,4,02-04-1994,19940204 0000,351,,CFS
MIL,D,23,OUTFLOW,1994,2,5,02-05-1994,19940205 0000,353,,CFS
MIL,D,23,OUTFLOW,1994,2,6,02-06-1994,19940206 0000,354,,CFS
MIL,D,23,OUTFLOW,1994,2,7,02-07-1994,19940207 0000,356,,CFS
MIL,D,23,OUTFLOW,1994,2,8,02-08-1994,19940208 0000,342,,CFS
MIL,D,23,OUTFLOW,1994,2,9,02-09-1994,19940209 0000,326,,CFS
MIL,D,23,OUTFLOW,1994,2,10,02-10-1994,19940210 0000,327,,CFS
MIL,D,23,OUTFLOW,1994,2,11,02-11-1994,19940211 0000,327,,CFS
MIL,D,23,OUTFLOW,1994,2,12,02-12-1994,19940212 0000,328,,CFS
MIL,D,23,OUTFLOW,1994,2,13,02-13-1994,19940213 0000,328,,CFS
MIL,D,23,OUTFLOW,1994,2,14,02-14-1994,19940214 0000,443,,CFS
MIL,D,23,OUTFLOW,1994,2,15,02-15-1994,19940215 0000,540,,CFS
MIL,D,23,OUTFLOW,1994,2,16,02-16-1994,19940216 0000,,,CFS
MIL,D,23,OUTFLOW,1994,2,17,02-17-1994,19940217 0000,458,,CFS
MIL,D,23,OUTFLOW,1994,2,18,02-18-1994,19940218 0000,,,CFS
MIL,D,23,OUTFLOW,1994,2,19,02-19-1994,19940219 0000,451,,CFS
MIL,D,23,OUTFLOW,1994,2,20,02-20-1994,19940220 0000,,,CFS
MIL,D,23,OUTFLOW,1994,2,21,02-21-1994,19940221 0000,91,,CFS
MIL,D,23,OUTFLOW,1994,2,22,02-22-1994,19940222 0000,542,,CFS
MIL,D,23,OUTFLOW,1994,2,23,02-23-1994,19940223 0000,571,,CFS
MIL,D,23,OUTFLOW,1994,2,24,02-24-1994,19940224 0000,544,,CFS
MIL,D,23,OUTFLOW,1994,2,25,02-25-1994,19940225 0000,,,CFS
MIL,D,23,OUTFLOW,1994,2,26,02-26-1994,19940226 0000,,,CFS
MIL,D,23,OUTFLOW,1994,2,27,02-27-1994,19940227 0000,511,,CFS
MIL,D,23,OUTFLOW,1994,2,28,02-28-1994,19940228 0000,511,,CFS
MIL,D,23,OUTFLOW,1994,3,1,03-01-1994,19940301 0000,511,,CFS
MIL,D,23,OUTFLOW,1994,3,2,03-02-1994,19940302 0000,511,,CFS
MIL,D,23,OUTFLOW,1994,3,3,03-03-1994,19940303 0000,511,,CFS
MIL,D,23,OUTFLOW,1994,3,4,03-04-1994,19940304 0000,511,,CFS
MIL,D,23,OUTFLOW,1994,3,5,03-05-1994,19940305 0000,511,,CFS
MIL,D,23,OUTFLOW,1994,3,6,03-06-1994,19940306 0000,536,,CFS
MIL,D,23,OUTFLOW,1994,3,7,03-07-1994,19940307 0000,538,,CFS
MIL,D,23,OUTFLOW,1994,3,8,03-08-1994,19940308 0000,503,,CFS
MIL,D,23,OUTFLOW,1994,3,9,03-09-1994,19940309 0000,491,,CFS
MIL,D,23,OUTFLOW,1994,3,10,03-10-1994,19940310 0000,500,,CFS
MIL,D,23,OUTFLOW,1994,3,11,03-11-1994,19940311 0000,458,,CFS
MIL,D,23,OUTFLOW,1994,3,12,03-12-1994,19940312 0000,402,,CFS
MIL,D,23,OUTFLOW,1994,3,13,03-13-1994,19940313 0000,444,,CFS
MIL,D,23,OUTFLOW,1994,3,14,03-14-1994,19940314 0000,548,,CFS
MIL,D,23,OUTFLOW,1994,3,15,03-15-1994,19940315 0000,642,,CFS
MIL,D,23,OUTFLOW,1994,3,16,03-16-1994,19940316 0000,658,,CFS
MIL,D,23,OUTFLOW,1994,3,17,03-17-1994,19940317 0000,676,,CFS
MIL,D,23,OUTFLOW,1994,3,18,03-18-1994,19940318 0000,643,,CFS
MIL,D,23,OUTFLOW,1994,3,19,03-19-1994,19940319 0000,601,,CFS
MIL,D,23,OUTFLOW,1994,3,20,03-20-1994,19940320 0000,677,,CFS
MIL,D,23,OUTFLOW,1994,3,21,03-21-1994,19940321 0000,723,,CFS
MIL,D,23,OUTFLOW,1994,3,22,03-22-1994,19940322 0000,799,,CFS
MIL,D,23,OUTFLOW,1994,3,23,03-23-1994,19940323 0000,705,,CFS
MIL,D,23,OUTFLOW,1994,3,24,03-24-1994,19940324 0000,651,,CFS
MIL,D,23,OUTFLOW,1994,3,25,03-25-1994,19940325 0000,,,CFS
MIL,D,23,OUTFLOW,1994,3,26,03-26-1994,19940326 0000,,,CFS
MIL,D,23,OUTFLOW,1994,3,27,03-27-1994,19940327 0000,576,,CFS
MIL,D,23,OUTFLOW,1994,3,28,03-28-1994,19940328 0000,666,,CFS
MIL,D,23,OUTFLOW,1994,3,29,03-29-1994,19940329 0000,766,,CFS
MIL,D,23,OUTFLOW,1994,3,30,03-30-1994,19940330 0000,783,,CFS
MIL,D,23,OUTFLOW,1994,3,31,03-31-1994,19940331 0000,807,,CFS
MIL,D,23,OUTFLOW,1994,4,1,04-01-1994,19940401 0000,806,,CFS
MIL,D,23,OUTFLOW,1994,4,2,04-02-1994,19940402 0000,818,,CFS
MIL,D,23,OUTFLOW,1994,4,3,04-03-1994,19940403 0000,872,,CFS
MIL,D,23,OUTFLOW,1994,4,4,04-04-1994,19940404 0000,825,,CFS
MIL,D,23,OUTFLOW,1994,4,5,04-05-1994,19940405 0000,844,,CFS
MIL,D,23,OUTFLOW,1994,4,6,04-06-1994,19940406 0000,953,,CFS
MIL,D,23,OUTFLOW,1994,4,7,04-07-1994,19940407 0000,979,,CFS
MIL,D,23,OUTFLOW,1994,4,8,04-08-1994,19940408 0000,,,CFS
MIL,D,23,OUTFLOW,1994,4,9,04-09-1994,19940409 0000,,,CFS
MIL,D,23,OUTFLOW,1994,4,10,04-10-1994,19940410 0000,,,CFS
MIL,D,23,OUTFLOW,1994,4,11,04-11-1994,19940411 0000,807,,CFS
MIL,D,23,OUTFLOW,1994,4,12,04-12-1994,19940412 0000,792,,CFS
MIL,D,23,OUTFLOW,1994,4,13,04-13-1994,19940413 0000,848,,CFS
MIL,D,23,OUTFLOW,1994,4,14,04-14-1994,19940414 0000,837,,CFS
MIL,D,23,OUTFLOW,1994,4,15,04-15-1994,19940415 0000,816,,CFS
MIL,D,23,OUTFLOW,1994,4,16,04-16-1994,19940416 0000,815,,CFS
MIL,D,23,OUTFLOW,1994,4,17,04-17-1994,19940417 0000,890,,CFS
MIL,D,23,OUTFLOW,1994,4,18,04-18-1994,19940418 0000,1012,,CFS
MIL,D,23,OUTFLOW,1994,4,19,04-19-1994,19940419 0000,1075,,CFS
MIL,D,23,OUTFLOW,1994,4,20,04-20-1994,19940420 0000,1078,,CFS
MIL,D,23,OUTFLOW,1994,4,21,04-21-1994,19940421 0000,1043,,CFS
MIL,D,23,OUTFLOW,1994,4,22,04-22-1994,19940422 0000,,,CFS
MIL,D,23,OUTFLOW,1994,4,23,04-23-1994,19940423 0000,,,CFS
MIL,D,23,OUTFLOW,1994,4,24,04-24-1994,19940424 0000,878,,CFS
MIL,D,23,OUTFLOW,1994,4,25,04-25-1994,19940425 0000,769,,CFS
MIL,D,23,OUTFLOW,1994,4,26,04-26-1994,19940426 0000,567,,CFS
MIL,D,23,OUTFLOW,1994,4,27,04-27-1994,19940427 0000,469,,CFS
MIL,D,23,OUTFLOW,1994,4,28,04-28-1994,19940428 0000,449,,CFS
MIL,D,23,OUTFLOW,1994,4,29,04-29-1994,19940429 0000,452,,CFS
MIL,D,23,OUTFLOW,1994,4,30,04-30-1994,19940430 0000,454,,CFS
MIL,D,23,OUTFLOW,1994,5,1,05-01-1994,19940501 0000,457,,CFS
MIL,D,23,OUTFLOW,1994,5,2,05-02-1994,19940502 0000,448,,CFS
MIL,D,23,OUTFLOW,1994,5,3,05-03-1994,19940503 0000,438,,CFS
MIL,D,23,OUTFLOW,1994,5,4,05-04-1994,19940504 0000,,,CFS
MIL,D,23,OUTFLOW,1994,5,5,05-05-1994,19940505 0000,501,,CFS
MIL,D,23,OUTFLOW,1994,5,6,05-06-1994,19940506 0000,497,,CFS
MIL,D,23,OUTFLOW,1994,5,7,05-07-1994,19940507 0000,464,,CFS
MIL,D,23,OUTFLOW,1994,5,8,05-08-1994,19940508 0000,490,,CFS
MIL,D,23,OUTFLOW,1994,5,9,05-09-1994,19940509 0000,565,,CFS
MIL,D,23,OUTFLOW,1994,5,10,05-10-1994,19940510 0000,,,CFS
MIL,D,23,OUTFLOW,1994,5,11,05-11-1994,19940511 0000,1207,,CFS
MIL,D,23,OUTFLOW,1994,5,12,05-12-1994,19940512 0000,1419,,CFS
MIL,D,23,OUTFLOW,1994,5,13,05-13-1994,19940513 0000,1377,,CFS
MIL,D,23,OUTFLOW,1994,5,14,05-14-1994,19940514 0000,1395,,CFS
MIL,D,23,OUTFLOW,1994,5,15,05-15-1994,19940515 0000,1445,,CFS
MIL,D,23,OUTFLOW,1994,5,16,05-16-1994,19940516 0000,1423,,CFS
MIL,D,23,OUTFLOW,1994,5,17,05-17-1994,19940517 0000,1329,,CFS
MIL,D,23,OUTFLOW,1994,5,18,05-18-1994,19940518 0000,1200,,CFS
MIL,D,23,OUTFLOW,1994,5,19,05-19-1994,19940519 0000,1065,,CFS
MIL,D,23,OUTFLOW,1994,5,20,05-20-1994,19940520 0000,907,,CFS
MIL,D,23,OUTFLOW,1994,5,21,05-21-1994,19940521 0000,836,,CFS
MIL,D,23,OUTFLOW,1994,5,22,05-22-1994,19940522 0000,932,,CFS
MIL,D,23,OUTFLOW,1994,5,23,05-23-1994,19940523 0000,1134,,CFS
MIL,D,23,OUTFLOW,1994,5,24,05-24-1994,19940524 0000,1280,,CFS
MIL,D,23,OUTFLOW,1994,5,25,05-25-1994,19940525 0000,1414,,CFS
MIL,D,23,OUTFLOW,1994,5,26,05-26-1994,19940526 0000,,,CFS
MIL,D,23,OUTFLOW,1994,5,27,05-27-1994,19940527 0000,1625,,CFS
MIL,D,23,OUTFLOW,1994,5,28,05-28-1994,19940528 0000,1551,,CFS
MIL,D,23,OUTFLOW,1994,5,29,05-29-1994,19940529 0000,1551,,CFS
MIL,D,23,OUTFLOW,1994,5,30,05-30-1994,19940530 0000,1631,,CFS
MIL,D,23,OUTFLOW,1994,5,31,05-31-1994,19940531 0000,1616,,CFS
MIL,D,23,OUTFLOW,1994,6,1,06-01-1994,19940601 0000,1721,,CFS
MIL,D,23,OUTFLOW,1994,6,2,06-02-1994,19940602 0000,1965,,CFS
MIL,D,23,OUTFLOW,1994,6,3,06-03-1994,19940603 0000,,,CFS
MIL,D,23,OUTFLOW,1994,6,4,06-04-1994,19940604 0000,,,CFS
MIL,D,23,OUTFLOW,1994,6,5,06-05-1994,19940605 0000,2093,,CFS
MIL,D,23,OUTFLOW,1994,6,6,06-06-1994,19940606 0000,2410,,CFS
MIL,D,23,OUTFLOW,1994,6,7,06-07-1994,19940607 0000,2510,,CFS
MIL,D,23,OUTFLOW,1994,6,8,06-08-1994,19940608 0000,2531,,CFS
MIL,D,23,OUTFLOW,1994,6,9,06-09-1994,19940609 0000,2653,,CFS
MIL,D,23,OUTFLOW,1994,6,10,06-10-1994,19940610 0000,2738,,CFS
MIL,D,23,OUTFLOW,1994,6,11,06-11-1994,19940611 0000,2708,,CFS
MIL,D,23,OUTFLOW,1994,6,12,06-12-1994,19940612 0000,3125,,CFS
MIL,D,23,OUTFLOW,1994,6,13,06-13-1994,19940613 0000,3554,,CFS
MIL,D,23,OUTFLOW,1994,6,14,06-14-1994,19940614 0000,3671,,CFS
MIL,D,23,OUTFLOW,1994,6,15,06-15-1994,19940615 0000,3779,,CFS
MIL,D,23,OUTFLOW,1994,6,16,06-16-1994,19940616 0000,,,CFS
MIL,D,23,OUTFLOW,1994,6,17,06-17-1994,19940617 0000,3718,,CFS
MIL,D,23,OUTFLOW,1994,6,18,06-18-1994,19940618 0000,3364,,CFS
MIL,D,23,OUTFLOW,1994,6,19,06-19-1994,19940619 0000,,,CFS
MIL,D,23,OUTFLOW,1994,6,20,06-20-1994,19940620 0000,3357,,CFS
MIL,D,23,OUTFLOW,1994,6,21,06-21-1994,19940621 0000,3406,,CFS
MIL,D,23,OUTFLOW,1994,6,22,06-22-1994,19940622 0000,3466,,CFS
MIL,D,23,OUTFLOW,1994,6,23,06-23-1994,19940623 0000,3642,,CFS
MIL,D,23,OUTFLOW,1994,6,24,06-24-1994,19940624 0000,3672,,CFS
MIL,D,23,OUTFLOW,1994,6,25,06-25-1994,19940625 0000,,,CFS
MIL,D,23,OUTFLOW,1994,6,26,06-26-1994,19940626 0000,4302,,CFS
MIL,D,23,OUTFLOW,1994,6,27,06-27-1994,19940627 0000,3200,,CFS
MIL,D,23,OUTFLOW,1994,6,28,06-28-1994,19940628 0000,3295,,CFS
MIL,D,23,OUTFLOW,1994,6,29,06-29-1994,19940629 0000,3433,,CFS
MIL,D,23,OUTFLOW,1994,6,30,06-30-1994,19940630 0000,3409,,CFS
MIL,D,23,OUTFLOW,1994,7,1,07-01-1994,19940701 0000,3319,,CFS
MIL,D,23,OUTFLOW,1994,7,2,07-02-1994,19940702 0000,3037,,CFS
MIL,D,23,OUTFLOW,1994,7,3,07-03-1994,19940703 0000,2955,,CFS
MIL,D,23,OUTFLOW,1994,7,4,07-04-1994,19940704 0000,3133,,CFS
MIL,D,23,OUTFLOW,1994,7,5,07-05-1994,19940705 0000,3395,,CFS
MIL,D,23,OUTFLOW,1994,7,6,07-06-1994,19940706 0000,3476,,CFS
MIL,D,23,OUTFLOW,1994,7,7,07-07-1994,19940707 0000,3508,,CFS
MIL,D,23,OUTFLOW,1994,7,8,07-08-1994,19940708 0000,3541,,CFS
MIL,D,23,OUTFLOW,1994,7,9,07-09-1994,19940709 0000,3665,,CFS
MIL,D,23,OUTFLOW,1994,7,10,07-10-1994,19940710 0000,3930,,CFS
MIL,D,23,OUTFLOW,1994,7,11,07-11-1994,19940711 0000,4240,,CFS
MIL,D,23,OUTFLOW,1994,7,12,07-12-1994,19940712 0000,4412,,CFS
MIL,D,23,OUTFLOW,1994,7,13,07-13-1994,19940713 0000,4478,,CFS
MIL,D,23,OUTFLOW,1994,7,14,07-14-1994,19940714 0000,4530,,CFS
MIL,D,23,OUTFLOW,1994,7,15,07-15-1994,19940715 0000,4347,,CFS
MIL,D,23,OUTFLOW,1994,7,16,07-16-1994,19940716 0000,3882,,CFS
MIL,D,23,OUTFLOW,1994,7,17,07-17-1994,19940717 0000,3727,,CFS
MIL,D,23,OUTFLOW,1994,7,18,07-18-1994,19940718 0000,3775,,CFS
MIL,D,23,OUTFLOW,1994,7,19,07-19-1994,19940719 0000,3907,,CFS
MIL,D,23,OUTFLOW,1994,7,20,07-20-1994,19940720 0000,3940,,CFS
MIL,D,23,OUTFLOW,1994,7,21,07-21-1994,19940721 0000,3713,,CFS
MIL,D,23,OUTFLOW,1994,7,22,07-22-1994,19940722 0000,,,CFS
MIL,D,23,OUTFLOW,1994,7,23,07-23-1994,19940723 0000,2918,,CFS
MIL,D,23,OUTFLOW,1994,7,24,07-24-1994,19940724 0000,2668,,CFS
MIL,D,23,OUTFLOW,1994,7,25,07-25-1994,19940725 0000,2637,,CFS
MIL,D,23,OUTFLOW,1994,7,26,07-26-1994,19940726 0000,2742,,CFS
MIL,D,23,OUTFLOW,1994,7,27,07-27-1994,19940727 0000,2769,,CFS
MIL,D,23,OUTFLOW,1994,7,28,07-28-1994,19940728 0000,2696,,CFS
MIL,D,23,OUTFLOW,1994,7,29,07-29-1994,19940729 0000,,,CFS
MIL,D,23,OUTFLOW,1994,7,30,07-30-1994,19940730 0000,,,CFS
MIL,D,23,OUTFLOW,1994,7,31,07-31-1994,19940731 0000,2233,,CFS
MIL,D,23,OUTFLOW,1994,8,1,08-01-1994,19940801 0000,2760,,CFS
MIL,D,23,OUTFLOW,1994,8,2,08-02-1994,19940802 0000,2871,,CFS
MIL,D,23,OUTFLOW,1994,8,3,08-03-1994,19940803 0000,2870,,CFS
MIL,D,23,OUTFLOW,1994,8,4,08-04-1994,19940804 0000,2870,,CFS
MIL,D,23,OUTFLOW,1994,8,5,08-05-1994,19940805 0000,2838,,CFS
MIL,D,23,OUTFLOW,1994,8,6,08-06-1994,19940806 0000,2877,,CFS
MIL,D,23,OUTFLOW,1994,8,7,08-07-1994,19940807 0000,,,CFS
MIL,D,23,OUTFLOW,1994,8,8,08-08-1994,19940808 0000,3417,,CFS
MIL,D,23,OUTFLOW,1994,8,9,08-09-1994,19940809 0000,3709,,CFS
MIL,D,23,OUTFLOW,1994,8,10,08-10-1994,19940810 0000,3747,,CFS
MIL,D,23,OUTFLOW,1994,8,11,08-11-1994,19940811 0000,3710,,CFS
MIL,D,23,OUTFLOW,1994,8,12,08-12-1994,19940812 0000,3559,,CFS
MIL,D,23,OUTFLOW,1994,8,13,08-13-1994,19940813 0000,3267,,CFS
MIL,D,23,OUTFLOW,1994,8,14,08-14-1994,19940814 0000,3162,,CFS
MIL,D,23,OUTFLOW,1994,8,15,08-15-1994,19940815 0000,3123,,CFS
MIL,D,23,OUTFLOW,1994,8,16,08-16-1994,19940816 0000,3191,,CFS
MIL,D,23,OUTFLOW,1994,8,17,08-17-1994,19940817 0000,3239,,CFS
MIL,D,23,OUTFLOW,1994,8,18,08-18-1994,19940818 0000,2853,,CFS
MIL,D,23,OUTFLOW,1994,8,19,08-19-1994,19940819 0000,,,CFS
MIL,D,23,OUTFLOW,1994,8,20,08-20-1994,19940820 0000,,,CFS
MIL,D,23,OUTFLOW,1994,8,21,08-21-1994,19940821 0000,2288,,CFS
MIL,D,23,OUTFLOW,1994,8,22,08-22-1994,19940822 0000,2338,,CFS
MIL,D,23,OUTFLOW,1994,8,23,08-23-1994,19940823 0000,2328,,CFS
MIL,D,23,OUTFLOW,1994,8,24,08-24-1994,19940824 0000,2368,,CFS
MIL,D,23,OUTFLOW,1994,8,25,08-25-1994,19940825 0000,2400,,CFS
MIL,D,23,OUTFLOW,1994,8,26,08-26-1994,19940826 0000,2249,,CFS
MIL,D,23,OUTFLOW,1994,8,27,08-27-1994,19940827 0000,2004,,CFS
MIL,D,23,OUTFLOW,1994,8,28,08-28-1994,19940828 0000,2072,,CFS
MIL,D,23,OUTFLOW,1994,8,29,08-29-1994,19940829 0000,2131,,CFS
MIL,D,23,OUTFLOW,1994,8,30,08-30-1994,19940830 0000,2167,,CFS
MIL,D,23,OUTFLOW,1994,8,31,08-31-1994,19940831 0000,2177,,CFS
MIL,D,23,OUTFLOW,1994,9,1,09-01-1994,19940901 0000,2202,,CFS
MIL,D,23,OUTFLOW,1994,9,2,09-02-1994,19940902 0000,2108,,CFS
MIL,D,23,OUTFLOW,1994,9,3,09-03-1994,19940903 0000,,,CFS
MIL,D,23,OUTFLOW,1994,9,4,09-04-1994,19940904 0000,1702,,CFS
MIL,D,23,OUTFLOW,1994,9,5,09-05-1994,19940905 0000,1754,,CFS
MIL,D,23,OUTFLOW,1994,9,6,09-06-1994,19940906 0000,1813,,CFS
MIL,D,23,OUTFLOW,1994,9,7,09-07-1994,19940907 0000,1715,,CFS
MIL,D,23,OUTFLOW,1994,9,8,09-08-1994,19940908 0000,,,CFS
MIL,D,23,OUTFLOW,1994,9,9,09-09-1994,19940909 0000,,,CFS
MIL,D,23,OUTFLOW,1994,9,10,09-10-1994,19940910 0000,,,CFS
MIL,D,23,OUTFLOW,1994,9,11,09-11-1994,19940911 0000,1148,,CFS
MIL,D,23,OUTFLOW,1994,9,12,09-12-1994,19940912 0000,1195,,CFS
MIL,D,23,OUTFLOW,1994,9,13,09-13-1994,19940913 0000,1165,,CFS
MIL,D,23,OUTFLOW,1994,9,14,09-14-1994,19940914 0000,1207,,CFS
MIL,D,23,OUTFLOW,1994,9,15,09-15-1994,19940915 0000,1210,,CFS
MIL,D,23,OUTFLOW,1994,9,16,09-16-1994,19940916 0000,,,CFS
MIL,D,23,OUTFLOW,1994,9,17,09-17-1994,19940917 0000,,,CFS
MIL,D,23,OUTFLOW,1994,9,18,09-18-1994,19940918 0000,,,CFS
MIL,D,23,OUTFLOW,1994,9,19,09-19-1994,19940919 0000,1099,,CFS
MIL,D,23,OUTFLOW,1994,9,20,09-20-1994,19940920 0000,1266,,CFS
MIL,D,23,OUTFLOW,1994,9,21,09-21-1994,19940921 0000,1287,,CFS
MIL,D,23,OUTFLOW,1994,9,22,09-22-1994,19940922 0000,1287,,CFS
MIL,D,23,OUTFLOW,1994,9,23,09-23-1994,19940923 0000,,,CFS
MIL,D,23,OUTFLOW,1994,9,24,09-24-1994,19940924 0000,,,CFS
MIL,D,23,OUTFLOW,1994,9,25,09-25-1994,19940925 0000,1039,,CFS
MIL,D,23,OUTFLOW,1994,9,26,09-26-1994,19940926 0000,1127,,CFS
MIL,D,23,OUTFLOW,1994,9,27,09-27-1994,19940927 0000,1148,,CFS
MIL,D,23,OUTFLOW,1994,9,28,09-28-1994,19940928 0000,1091,,CFS
MIL,D,23,OUTFLOW,1994,9,29,09-29-1994,19940929 0000,929,,CFS
MIL,D,23,OUTFLOW,1994,9,30,09-30-1994,19940930 0000,822,,CFS
MIL,D,23,OUTFLOW,1994,10,1,10-01-1994,19941001 0000,,,CFS
MIL,D,23,OUTFLOW,1994,10,2,10-02-1994,19941002 0000,786,,CFS
MIL,D,23,OUTFLOW,1994,10,3,10-03-1994,19941003 0000,807,,CFS
MIL,D,23,OUTFLOW,1994,10,4,10-04-1994,19941004 0000,678,,CFS
MIL,D,23,OUTFLOW,1994,10,5,10-05-1994,19941005 0000,474,,CFS
MIL,D,23,OUTFLOW,1994,10,6,10-06-1994,19941006 0000,392,,CFS
MIL,D,23,OUTFLOW,1994,10,7,10-07-1994,19941007 0000,350,,CFS
MIL,D,23,OUTFLOW,1994,10,8,10-08-1994,19941008 0000,333,,CFS
MIL,D,23,OUTFLOW,1994,10,9,10-09-1994,19941009 0000,334,,CFS
MIL,D,23,OUTFLOW,1994,10,10,10-10-1994,19941010 0000,334,,CFS
MIL,D,23,OUTFLOW,1994,10,11,10-11-1994,19941011 0000,547,,CFS
MIL,D,23,OUTFLOW,1994,10,12,10-12-1994,19941012 0000,599,,CFS
MIL,D,23,OUTFLOW,1994,10,13,10-13-1994,19941013 0000,596,,CFS
MIL,D,23,OUTFLOW,1994,10,14,10-14-1994,19941014 0000,559,,CFS
MIL,D,23,OUTFLOW,1994,10,15,10-15-1994,19941015 0000,,,CFS
MIL,D,23,OUTFLOW,1994,10,16,10-16-1994,19941016 0000,542,,CFS
MIL,D,23,OUTFLOW,1994,10,17,10-17-1994,19941017 0000,646,,CFS
MIL,D,23,OUTFLOW,1994,10,18,10-18-1994,19941018 0000,698,,CFS
MIL,D,23,OUTFLOW,1994,10,19,10-19-1994,19941019 0000,725,,CFS
MIL,D,23,OUTFLOW,1994,10,20,10-20-1994,19941020 0000,717,,CFS
MIL,D,23,OUTFLOW,1994,10,21,10-21-1994,19941021 0000,,,CFS
MIL,D,23,OUTFLOW,1994,10,22,10-22-1994,19941022 0000,,,CFS
